SPE00156270,20080726,TMIN,84,,,E
SPE00156270,20080727,TMIN,93,,,E
SPE00156270,20080728,TMIN,105,,,E
SPE00156270,20080729,TMIN,98,,,E
SPE00156270,20080730,TMIN,102,,,E
SPE00156270,20080731,TMIN,110,,,E
SPE00156270,20080709,PRCP,0,,,E
SPE00156270,20080710,PRCP,0,,,E
SPE00156270,20080711,PRCP,39,,,E
SPE00156270,20080712,PRCP,589,,,E
SPE00156270,20080713,PRCP,7,,,E
SPE00156270,20080714,PRCP,0,,,E
SPE00156270,20080715,PRCP,0,,,E
SPE00156270,20080716,PRCP,0,,,E
SPE00156270,20080717,PRCP,19,,,E
SPE00156270,20080718,PRCP,0,,,E
SPE00156270,20080719,PRCP,0,,,E
SPE00156270,20080720,PRCP,60,,,E
SPE00156270,20080721,PRCP,16,,,E
SPE00156270,20080722,PRCP,0,,,E
SPE00156270,20080723,PRCP,0,,,E
SPE00156270,20080724,PRCP,4,,,E
SPE00156270,20080725,PRCP,0,,,E
SPE00156270,20080726,PRCP,0,,,E
SPE00156270,20080727,PRCP,0,,,E
SPE00156270,20080728,PRCP,6,,,E
SPE00156270,20080729,PRCP,0,,,E
SPE00156270,20080730,PRCP,0,,,E
SPE00156270,20080731,PRCP,0,,,E
SPE00156270,20080801,TMAX,173,,,E
SPE00156270,20080802,TMAX,137,,,E
SPE00156270,20080803,TMAX,197,,,E
SPE00156270,20080804,TMAX,210,,,E
SPE00156270,20080805,TMAX,221,,,E
SPE00156270,20080806,TMAX,212,,,E
SPE00156270,20080807,TMAX,179,,,E
SPE00156270,20080808,TMAX,118,,,E
SPE00156270,20080809,TMAX,151,,,E
SPE00156270,20080810,TMAX,187,,,E
SPE00156270,20080811,TMAX,147,,,E
SPE00156270,20080812,TMAX,146,,,E
SPE00156270,20080813,TMAX,127,,,E
SPE00156270,20080814,TMAX,86,,,E
SPE00156270,20080815,TMAX,60,,,E
SPE00156270,20080816,TMAX,84,,,E
SPE00156270,20080817,TMAX,120,,,E
SPE00156270,20080818,TMAX,165,,,E
SPE00156270,20080819,TMAX,152,,,E
SPE00156270,20080820,TMAX,137,,,E
SPE00156270,20080821,TMAX,161,,,E
SPE00156270,20080822,TMAX,140,,,E
SPE00156270,20080823,TMAX,145,,,E
SPE00156270,20080824,TMAX,126,,,E
SPE00156270,20080825,TMAX,158,,,E
SPE00156270,20080826,TMAX,165,,,E
SPE00156270,20080827,TMAX,138,,,E
SPE00156270,20080828,TMAX,164,,,E
SPE00156270,20080829,TMAX,176,,,E
SPE00156270,20080830,TMAX,192,,,E
SPE00156270,20080831,TMAX,152,,,E
SPE00156270,20080801,TMIN,107,,,E
SPE00156270,20080802,TMIN,87,,,E
SPE00156270,20080803,TMIN,111,,,E
SPE00156270,20080804,TMIN,128,,,E
SPE00156270,20080805,TMIN,110,,,E
SPE00156270,20080806,TMIN,84,,,E
SPE00156270,20080807,TMIN,73,,,E
SPE00156270,20080808,TMIN,52,,,E
SPE00156270,20080809,TMIN,59,,,E
SPE00156270,20080810,TMIN,104,,,E
SPE00156270,20080811,TMIN,95,,,E
SPE00156270,20080812,TMIN,97,,,E
SPE00156270,20080813,TMIN,63,,,E
SPE00156270,20080814,TMIN,44,,,E
SPE00156270,20080815,TMIN,-11,,,E
SPE00156270,20080816,TMIN,41,,,E
SPE00156270,20080817,TMIN,46,,,E
SPE00156270,20080818,TMIN,62,,,E
SPE00156270,20080819,TMIN,77,,,E
SPE00156270,20080820,TMIN,84,,,E
SPE00156270,20080821,TMIN,75,,,E
SPE00156270,20080822,TMIN,54,,,E
SPE00156270,20080823,TMIN,53,,,E
SPE00156270,20080824,TMIN,55,,,E
SPE00156270,20080825,TMIN,80,,,E
SPE00156270,20080826,TMIN,83,,,E
SPE00156270,20080827,TMIN,90,,,E
